ERROR:2026-02-19 10:16:06,270:jax._src.xla_bridge:444: Jax plugin configuration error: Exception when calling jax_plugins.xla_cuda12.initialize()
Traceback (most recent call last):
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 197, in _version_check
    version = get_version()
RuntimeError: jaxlib/cuda/versions_helpers.cc:81: operation cusparseGetProperty(MAJOR_VERSION, &major) failed: The cuSPARSE library was not found.

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax/_src/xla_bridge.py", line 442, in discover_pjrt_plugins
    plugin_module.initialize()
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 324, in initialize
    _check_cuda_versions(raise_on_first_error=True)
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 262, in _check_cuda_versions
    _version_check("cuSPARSE", cuda_versions.cusparse_get_version,
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 201, in _version_check
    raise RuntimeError(err_msg) from e
[1789/4000] -ELBO = 2.2833545207977295
[1790/4000] -ELBO = 2.291231870651245
[1791/4000] -ELBO = 2.29474139213562
[1792/4000] -ELBO = 2.2785568237304688
[1793/4000] -ELBO = 2.2900149822235107
[1794/4000] -ELBO = 2.286695957183838
[1795/4000] -ELBO = 2.2957403659820557
[1796/4000] -ELBO = 2.289875030517578
[1797/4000] -ELBO = 2.2875139713287354
[1798/4000] -ELBO = 2.2894277572631836
[1799/4000] -ELBO = 2.2859020233154297
[1800/4000] -ELBO = 2.293771505355835
[1801/4000] -ELBO = 2.281036376953125
[1802/4000] -ELBO = 2.2886946201324463
[1803/4000] -ELBO = 2.2896077632904053
[1804/4000] -ELBO = 2.2908732891082764
[1805/4000] -ELBO = 2.2850840091705322
[1806/4000] -ELBO = 2.289823532104492
[1807/4000] -ELBO = 2.2756526470184326
[1808/4000] -ELBO = 2.2867636680603027
[1809/4000] -ELBO = 2.2845873832702637
[1810/4000] -ELBO = 2.279656171798706
[1811/4000] -ELBO = 2.290466547012329
[1812/4000] -ELBO = 2.2800920009613037
[1813/4000] -ELBO = 2.280860185623169
[1814/4000] -ELBO = 2.27353572845459
[1815/4000] -ELBO = 2.2734198570251465
[1816/4000] -ELBO = 2.2736408710479736
[1817/4000] -ELBO = 2.2786238193511963
[1818/4000] -ELBO = 2.2756309509277344
[1819/4000] -ELBO = 2.2759170532226562
[1820/4000] -ELBO = 2.2758889198303223
[1821/4000] -ELBO = 2.28206467628479
[1822/4000] -ELBO = 2.286397695541382
[1823/4000] -ELBO = 2.2758753299713135
[1824/4000] -ELBO = 2.267334222793579
[1825/4000] -ELBO = 2.270857095718384
[1826/4000] -ELBO = 2.2741289138793945
[1827/4000] -ELBO = 2.2828562259674072
[1828/4000] -ELBO = 2.266347646713257
[1829/4000] -ELBO = 2.2819530963897705
[1830/4000] -ELBO = 2.2809391021728516
[1831/4000] -ELBO = 2.269958257675171
[1832/4000] -ELBO = 2.285581350326538
[1833/4000] -ELBO = 2.277564287185669
[1834/4000] -ELBO = 2.2850332260131836
[1835/4000] -ELBO = 2.273930311203003
[1836/4000] -ELBO = 2.2715084552764893
[1837/4000] -ELBO = 2.266883373260498
[1838/4000] -ELBO = 2.2727599143981934
[1839/4000] -ELBO = 2.2737457752227783
[1840/4000] -ELBO = 2.2724568843841553
[1841/4000] -ELBO = 2.2635791301727295
[1842/4000] -ELBO = 2.278412103652954
[1843/4000] -ELBO = 2.260087013244629
[1844/4000] -ELBO = 2.2652108669281006
[1845/4000] -ELBO = 2.2639169692993164
[1846/4000] -ELBO = 2.261505365371704
[1847/4000] -ELBO = 2.2656922340393066
[1848/4000] -ELBO = 2.2738230228424072
[1849/4000] -ELBO = 2.2612345218658447
[1850/4000] -ELBO = 2.2575433254241943
[1851/4000] -ELBO = 2.2703254222869873
[1852/4000] -ELBO = 2.267420768737793
[1853/4000] -ELBO = 2.2630605697631836
[1854/4000] -ELBO = 2.2667858600616455
[1855/4000] -ELBO = 2.262117624282837
[1856/4000] -ELBO = 2.273343801498413
[1857/4000] -ELBO = 2.2507522106170654
[1858/4000] -ELBO = 2.258197784423828
[1859/4000] -ELBO = 2.2708237171173096
[1860/4000] -ELBO = 2.257410764694214
[1861/4000] -ELBO = 2.26347017288208
[1862/4000] -ELBO = 2.269716739654541
[1863/4000] -ELBO = 2.260531425476074
[1864/4000] -ELBO = 2.2506113052368164
[1865/4000] -ELBO = 2.263723850250244
[1866/4000] -ELBO = 2.263254404067993
[1867/4000] -ELBO = 2.253767251968384
[1868/4000] -ELBO = 2.2594947814941406
[1869/4000] -ELBO = 2.2558562755584717
[1870/4000] -ELBO = 2.249575614929199
[1871/4000] -ELBO = 2.255988121032715
[1872/4000] -ELBO = 2.2654128074645996
[1873/4000] -ELBO = 2.265132427215576
[1874/4000] -ELBO = 2.246704578399658
[1875/4000] -ELBO = 2.2614049911499023
[1876/4000] -ELBO = 2.257359266281128
[1877/4000] -ELBO = 2.2559120655059814
[1878/4000] -ELBO = 2.2591707706451416
[1879/4000] -ELBO = 2.2542126178741455
[1880/4000] -ELBO = 2.254321336746216
[1881/4000] -ELBO = 2.2562003135681152
[1882/4000] -ELBO = 2.250126361846924
[1883/4000] -ELBO = 2.256204605102539
[1884/4000] -ELBO = 2.2513937950134277
[1885/4000] -ELBO = 2.2467074394226074
[1886/4000] -ELBO = 2.2470602989196777
[1887/4000] -ELBO = 2.2456769943237305
[1888/4000] -ELBO = 2.2567522525787354
[1889/4000] -ELBO = 2.2453904151916504
[1890/4000] -ELBO = 2.2454473972320557
[1891/4000] -ELBO = 2.248216390609741
[1892/4000] -ELBO = 2.249007225036621
[1893/4000] -ELBO = 2.254417657852173
[1894/4000] -ELBO = 2.2474420070648193
[1895/4000] -ELBO = 2.248837471008301
[1896/4000] -ELBO = 2.2551398277282715
[1897/4000] -ELBO = 2.255419969558716
[1898/4000] -ELBO = 2.243332624435425
[1899/4000] -ELBO = 2.2333695888519287
[1900/4000] -ELBO = 2.2481772899627686
[1901/4000] -ELBO = 2.248035430908203
[1902/4000] -ELBO = 2.2416164875030518
[1903/4000] -ELBO = 2.2492122650146484
[1904/4000] -ELBO = 2.2464873790740967
[1905/4000] -ELBO = 2.237987995147705
[1906/4000] -ELBO = 2.238417148590088
[1907/4000] -ELBO = 2.2422752380371094
[1908/4000] -ELBO = 2.2398157119750977
[1909/4000] -ELBO = 2.2445545196533203
[1910/4000] -ELBO = 2.25180721282959
[1911/4000] -ELBO = 2.230652332305908
[1912/4000] -ELBO = 2.2435319423675537
[1913/4000] -ELBO = 2.2473740577697754
[1914/4000] -ELBO = 2.2364559173583984
[1915/4000] -ELBO = 2.2436907291412354
[1916/4000] -ELBO = 2.247866630554199
[1917/4000] -ELBO = 2.250436782836914
[1918/4000] -ELBO = 2.236448287963867
[1919/4000] -ELBO = 2.247805595397949
[1920/4000] -ELBO = 2.233924627304077
[1921/4000] -ELBO = 2.248673677444458
[1922/4000] -ELBO = 2.238269090652466
[1923/4000] -ELBO = 2.2302379608154297
[1924/4000] -ELBO = 2.2384378910064697
[1925/4000] -ELBO = 2.2318310737609863
[1926/4000] -ELBO = 2.2343006134033203
[1927/4000] -ELBO = 2.244190216064453
[1928/4000] -ELBO = 2.2377421855926514
[1929/4000] -ELBO = 2.237851858139038
[1930/4000] -ELBO = 2.2375974655151367
[1931/4000] -ELBO = 2.2314765453338623
[1932/4000] -ELBO = 2.2310938835144043
[1933/4000] -ELBO = 2.2330079078674316
[1934/4000] -ELBO = 2.22664737701416
[1935/4000] -ELBO = 2.2316861152648926
[1936/4000] -ELBO = 2.234515428543091
[1937/4000] -ELBO = 2.2295782566070557
[1938/4000] -ELBO = 2.227717161178589
[1939/4000] -ELBO = 2.227971315383911
[1940/4000] -ELBO = 2.226276397705078
[1941/4000] -ELBO = 2.2332730293273926
[1942/4000] -ELBO = 2.2314951419830322
[1943/4000] -ELBO = 2.2263927459716797
[1944/4000] -ELBO = 2.2124085426330566
[1945/4000] -ELBO = 2.2207281589508057
[1946/4000] -ELBO = 2.228546380996704
[1947/4000] -ELBO = 2.2286884784698486
[1948/4000] -ELBO = 2.217381000518799
[1949/4000] -ELBO = 2.244067430496216
[1950/4000] -ELBO = 2.2245535850524902
[1951/4000] -ELBO = 2.2220115661621094
[1952/4000] -ELBO = 2.2350077629089355
[1953/4000] -ELBO = 2.2254934310913086
[1954/4000] -ELBO = 2.226351261138916
[1955/4000] -ELBO = 2.2190985679626465
[1956/4000] -ELBO = 2.2244019508361816
[1957/4000] -ELBO = 2.2201805114746094
[1958/4000] -ELBO = 2.2282018661499023
[1959/4000] -ELBO = 2.222745180130005
[1960/4000] -ELBO = 2.2197461128234863
[1961/4000] -ELBO = 2.2243480682373047
[1962/4000] -ELBO = 2.225175619125366
[1963/4000] -ELBO = 2.2219364643096924
[1964/4000] -ELBO = 2.221003532409668
[1965/4000] -ELBO = 2.2190117835998535
[1966/4000] -ELBO = 2.2133967876434326
[1967/4000] -ELBO = 2.2224459648132324
[1968/4000] -ELBO = 2.2181875705718994
[1969/4000] -ELBO = 2.223073720932007
[1970/4000] -ELBO = 2.218323230743408
[1971/4000] -ELBO = 2.2174534797668457
[1972/4000] -ELBO = 2.214773654937744
[1973/4000] -ELBO = 2.2150065898895264
[1974/4000] -ELBO = 2.217721700668335
[1975/4000] -ELBO = 2.205984354019165
[1976/4000] -ELBO = 2.209521770477295
[1977/4000] -ELBO = 2.2108232975006104
[1978/4000] -ELBO = 2.2179484367370605
[1979/4000] -ELBO = 2.209548234939575
[1980/4000] -ELBO = 2.2276175022125244
[1981/4000] -ELBO = 2.215576171875
[1982/4000] -ELBO = 2.212979555130005
[1983/4000] -ELBO = 2.2052695751190186
[1984/4000] -ELBO = 2.2075209617614746
[1985/4000] -ELBO = 2.204878091812134
[1986/4000] -ELBO = 2.205803871154785
[1987/4000] -ELBO = 2.2096049785614014
[1988/4000] -ELBO = 2.2030365467071533
[1989/4000] -ELBO = 2.214379072189331
[1990/4000] -ELBO = 2.203986167907715
[1991/4000] -ELBO = 2.2052364349365234
[1992/4000] -ELBO = 2.2062325477600098
[1993/4000] -ELBO = 2.2149641513824463
[1994/4000] -ELBO = 2.2057876586914062
[1995/4000] -ELBO = 2.2121100425720215
[1996/4000] -ELBO = 2.2063651084899902
[1997/4000] -ELBO = 2.214873790740967
[1998/4000] -ELBO = 2.194652795791626
[1999/4000] -ELBO = 2.208219528198242
[2000/4000] -ELBO = 2.2021615505218506
[2001/4000] -ELBO = 2.1985816955566406
[2002/4000] -ELBO = 2.2029330730438232
[2003/4000] -ELBO = 2.214404344558716
[2004/4000] -ELBO = 2.2071332931518555
[2005/4000] -ELBO = 2.2033538818359375
[2006/4000] -ELBO = 2.202148914337158
[2007/4000] -ELBO = 2.2005178928375244
[2008/4000] -ELBO = 2.195786237716675
[2009/4000] -ELBO = 2.2015554904937744
[2010/4000] -ELBO = 2.2015416622161865
[2011/4000] -ELBO = 2.1985654830932617
[2012/4000] -ELBO = 2.1840856075286865
[2013/4000] -ELBO = 2.208134174346924
[2014/4000] -ELBO = 2.1884765625
[2015/4000] -ELBO = 2.199428081512451
[2016/4000] -ELBO = 2.19197154045105
[2017/4000] -ELBO = 2.1988940238952637
[2018/4000] -ELBO = 2.1993980407714844
[2019/4000] -ELBO = 2.1929404735565186
[2020/4000] -ELBO = 2.198856830596924
[2021/4000] -ELBO = 2.1952083110809326
[2022/4000] -ELBO = 2.1997783184051514
[2023/4000] -ELBO = 2.184889316558838
[2024/4000] -ELBO = 2.1884098052978516
[2025/4000] -ELBO = 2.199899435043335
[2026/4000] -ELBO = 2.1918461322784424
[2027/4000] -ELBO = 2.180602788925171
[2028/4000] -ELBO = 2.190244197845459
[2029/4000] -ELBO = 2.2078793048858643
[2030/4000] -ELBO = 2.179694414138794
[2031/4000] -ELBO = 2.1964573860168457
[2032/4000] -ELBO = 2.1861515045166016
[2033/4000] -ELBO = 2.194678783416748
[2034/4000] -ELBO = 2.2088494300842285
[2035/4000] -ELBO = 2.1802048683166504
[2036/4000] -ELBO = 2.1849746704101562
[2037/4000] -ELBO = 2.1999876499176025
[2038/4000] -ELBO = 2.184526205062866
[2039/4000] -ELBO = 2.179239273071289
[2040/4000] -ELBO = 2.182340621948242
[2041/4000] -ELBO = 2.1778249740600586
[2042/4000] -ELBO = 2.1758856773376465
[2043/4000] -ELBO = 2.1896207332611084
[2044/4000] -ELBO = 2.1797823905944824
[2045/4000] -ELBO = 2.1820664405822754
[2046/4000] -ELBO = 2.1876797676086426
[2047/4000] -ELBO = 2.187925100326538
[2048/4000] -ELBO = 2.1879971027374268
[2049/4000] -ELBO = 2.1867594718933105
[2050/4000] -ELBO = 2.169036626815796
[2051/4000] -ELBO = 2.177281141281128
[2052/4000] -ELBO = 2.1717002391815186
[2053/4000] -ELBO = 2.1710479259490967
[2054/4000] -ELBO = 2.1783344745635986
[2055/4000] -ELBO = 2.180825710296631
[2056/4000] -ELBO = 2.1854443550109863
[2057/4000] -ELBO = 2.180391311645508
[2058/4000] -ELBO = 2.184584617614746
[2059/4000] -ELBO = 2.1804990768432617
[2060/4000] -ELBO = 2.1811697483062744
[2061/4000] -ELBO = 2.162252187728882
[2062/4000] -ELBO = 2.1720705032348633
[2063/4000] -ELBO = 2.183750867843628
[2064/4000] -ELBO = 2.1840834617614746
[2065/4000] -ELBO = 2.176723003387451
[2066/4000] -ELBO = 2.1822028160095215
[2067/4000] -ELBO = 2.1741514205932617
[2068/4000] -ELBO = 2.1698360443115234
[2069/4000] -ELBO = 2.172435760498047
[2070/4000] -ELBO = 2.1837127208709717
[2071/4000] -ELBO = 2.171682834625244
[2072/4000] -ELBO = 2.173684597015381
[2073/4000] -ELBO = 2.1774404048919678
[2074/4000] -ELBO = 2.169416904449463
[2075/4000] -ELBO = 2.171238422393799
[2076/4000] -ELBO = 2.1611781120300293
[2077/4000] -ELBO = 2.1691548824310303
[2078/4000] -ELBO = 2.1636788845062256
[2079/4000] -ELBO = 2.1676723957061768
[2080/4000] -ELBO = 2.1702187061309814
[2081/4000] -ELBO = 2.164578437805176
[2082/4000] -ELBO = 2.171079397201538
[2083/4000] -ELBO = 2.1615114212036133
[2084/4000] -ELBO = 2.1633546352386475
[2085/4000] -ELBO = 2.166995048522949
[2086/4000] -ELBO = 2.1671595573425293
[2087/4000] -ELBO = 2.1642777919769287
[2088/4000] -ELBO = 2.16194748878479
[2089/4000] -ELBO = 2.1560704708099365
[2090/4000] -ELBO = 2.158473491668701
[2091/4000] -ELBO = 2.1680362224578857
[2092/4000] -ELBO = 2.1782543659210205
[2093/4000] -ELBO = 2.163376808166504
[2094/4000] -ELBO = 2.1554322242736816
[2095/4000] -ELBO = 2.156724452972412
[2096/4000] -ELBO = 2.1630728244781494
[2097/4000] -ELBO = 2.156705141067505
[2098/4000] -ELBO = 2.160518169403076
[2099/4000] -ELBO = 2.1514620780944824
[2100/4000] -ELBO = 2.153229236602783
[2101/4000] -ELBO = 2.1610727310180664
[2102/4000] -ELBO = 2.1557929515838623
[2103/4000] -ELBO = 2.1581075191497803
[2104/4000] -ELBO = 2.1725494861602783
[2105/4000] -ELBO = 2.1621358394622803
[2106/4000] -ELBO = 2.148648977279663
[2107/4000] -ELBO = 2.1643266677856445
[2108/4000] -ELBO = 2.155905246734619
[2109/4000] -ELBO = 2.1699538230895996
[2110/4000] -ELBO = 2.1607577800750732
[2111/4000] -ELBO = 2.154860019683838
[2112/4000] -ELBO = 2.1574487686157227
[2113/4000] -ELBO = 2.152134895324707
[2114/4000] -ELBO = 2.1586594581604004
[2115/4000] -ELBO = 2.136796236038208
[2116/4000] -ELBO = 2.1599173545837402
[2117/4000] -ELBO = 2.1564555168151855
[2118/4000] -ELBO = 2.150071859359741
[2119/4000] -ELBO = 2.160011053085327
[2120/4000] -ELBO = 2.156845808029175
[2121/4000] -ELBO = 2.1511003971099854
[2122/4000] -ELBO = 2.144343376159668
[2123/4000] -ELBO = 2.1475892066955566
[2124/4000] -ELBO = 2.155510902404785
[2125/4000] -ELBO = 2.1451504230499268
[2126/4000] -ELBO = 2.1395514011383057
[2127/4000] -ELBO = 2.149904489517212
[2128/4000] -ELBO = 2.1384241580963135
[2129/4000] -ELBO = 2.147603988647461
[2130/4000] -ELBO = 2.1529760360717773
[2131/4000] -ELBO = 2.148341417312622
[2132/4000] -ELBO = 2.1466715335845947
[2133/4000] -ELBO = 2.1372909545898438
[2134/4000] -ELBO = 2.1414196491241455
[2135/4000] -ELBO = 2.1473262310028076
[2136/4000] -ELBO = 2.1356687545776367
[2137/4000] -ELBO = 2.146684408187866
[2138/4000] -ELBO = 2.1353883743286133
[2139/4000] -ELBO = 2.1296708583831787
[2140/4000] -ELBO = 2.146836042404175
[2141/4000] -ELBO = 2.142138719558716
[2142/4000] -ELBO = 2.13329815864563
[2143/4000] -ELBO = 2.1538689136505127
[2144/4000] -ELBO = 2.1465320587158203
[2145/4000] -ELBO = 2.147397994995117
[2146/4000] -ELBO = 2.1433775424957275
[2147/4000] -ELBO = 2.1374762058258057
[2148/4000] -ELBO = 2.149075984954834
[2149/4000] -ELBO = 2.1192922592163086
[2150/4000] -ELBO = 2.143035650253296
[2151/4000] -ELBO = 2.1392996311187744
[2152/4000] -ELBO = 2.145066261291504
[2153/4000] -ELBO = 2.1370997428894043
[2154/4000] -ELBO = 2.127856969833374
[2155/4000] -ELBO = 2.1233770847320557
[2156/4000] -ELBO = 2.140312671661377
[2157/4000] -ELBO = 2.124457597732544
[2158/4000] -ELBO = 2.134490489959717
[2159/4000] -ELBO = 2.1387076377868652
[2160/4000] -ELBO = 2.1370511054992676
[2161/4000] -ELBO = 2.1215426921844482
[2162/4000] -ELBO = 2.1332504749298096
[2163/4000] -ELBO = 2.1320230960845947
[2164/4000] -ELBO = 2.1324691772460938
[2165/4000] -ELBO = 2.1298668384552
[2166/4000] -ELBO = 2.121567964553833
[2167/4000] -ELBO = 2.131255626678467
[2168/4000] -ELBO = 2.1273703575134277
[2169/4000] -ELBO = 2.136960983276367
[2170/4000] -ELBO = 2.1331732273101807
[2171/4000] -ELBO = 2.1280875205993652
[2172/4000] -ELBO = 2.122894525527954
[2173/4000] -ELBO = 2.1251730918884277
[2174/4000] -ELBO = 2.1198980808258057
[2175/4000] -ELBO = 2.136354923248291
[2176/4000] -ELBO = 2.119974136352539
[2177/4000] -ELBO = 2.1284234523773193
[2178/4000] -ELBO = 2.1156997680664062
[2179/4000] -ELBO = 2.132514238357544
[2180/4000] -ELBO = 2.1288082599639893
[2181/4000] -ELBO = 2.11428165435791
[2182/4000] -ELBO = 2.1286191940307617
[2183/4000] -ELBO = 2.1166839599609375
[2184/4000] -ELBO = 2.1308846473693848
[2185/4000] -ELBO = 2.131718635559082
[2186/4000] -ELBO = 2.115818977355957
[2187/4000] -ELBO = 2.1172497272491455
[2188/4000] -ELBO = 2.1209604740142822
[2189/4000] -ELBO = 2.1125729084014893
[2190/4000] -ELBO = 2.118217706680298
[2191/4000] -ELBO = 2.1215856075286865
[2192/4000] -ELBO = 2.1192121505737305
[2193/4000] -ELBO = 2.118741273880005
[2194/4000] -ELBO = 2.1149892807006836
[2195/4000] -ELBO = 2.119023084640503
[2196/4000] -ELBO = 2.1193017959594727
[2197/4000] -ELBO = 2.1173012256622314
[2198/4000] -ELBO = 2.106724500656128
[2199/4000] -ELBO = 2.1257524490356445
[2200/4000] -ELBO = 2.110381841659546
[2201/4000] -ELBO = 2.1070444583892822
[2202/4000] -ELBO = 2.1013870239257812
[2203/4000] -ELBO = 2.1187915802001953
[2204/4000] -ELBO = 2.124319553375244
[2205/4000] -ELBO = 2.1168107986450195
[2206/4000] -ELBO = 2.117731809616089
[2207/4000] -ELBO = 2.116403102874756
[2208/4000] -ELBO = 2.112154245376587
[2209/4000] -ELBO = 2.116847276687622
[2210/4000] -ELBO = 2.108604669570923
[2211/4000] -ELBO = 2.1031460762023926
[2212/4000] -ELBO = 2.11224365234375
[2213/4000] -ELBO = 2.106997013092041
[2214/4000] -ELBO = 2.117952346801758
[2215/4000] -ELBO = 2.108119249343872
[2216/4000] -ELBO = 2.1004791259765625
[2217/4000] -ELBO = 2.101005792617798
[2218/4000] -ELBO = 2.1117982864379883
[2219/4000] -ELBO = 2.1018660068511963
[2220/4000] -ELBO = 2.1133437156677246
[2221/4000] -ELBO = 2.1084136962890625
[2222/4000] -ELBO = 2.1076924800872803
[2223/4000] -ELBO = 2.1025004386901855
[2224/4000] -ELBO = 2.0953943729400635
[2225/4000] -ELBO = 2.1018762588500977
[2226/4000] -ELBO = 2.1040687561035156
[2227/4000] -ELBO = 2.101471185684204
[2228/4000] -ELBO = 2.1044936180114746
[2229/4000] -ELBO = 2.1058924198150635
[2230/4000] -ELBO = 2.102677583694458
[2231/4000] -ELBO = 2.0962655544281006
[2232/4000] -ELBO = 2.0865697860717773
[2233/4000] -ELBO = 2.0985305309295654
[2234/4000] -ELBO = 2.1065175533294678
[2235/4000] -ELBO = 2.0878190994262695
[2236/4000] -ELBO = 2.089139699935913
[2237/4000] -ELBO = 2.096038341522217
[2238/4000] -ELBO = 2.104534387588501
[2239/4000] -ELBO = 2.098383903503418
[2240/4000] -ELBO = 2.093104362487793
[2241/4000] -ELBO = 2.0961716175079346
[2242/4000] -ELBO = 2.0930891036987305
[2243/4000] -ELBO = 2.1018900871276855
[2244/4000] -ELBO = 2.098170757293701
[2245/4000] -ELBO = 2.0960676670074463
[2246/4000] -ELBO = 2.0981242656707764
[2247/4000] -ELBO = 2.0967776775360107
[2248/4000] -ELBO = 2.100938320159912
[2249/4000] -ELBO = 2.084460735321045
[2250/4000] -ELBO = 2.101433038711548
[2251/4000] -ELBO = 2.0946779251098633
[2252/4000] -ELBO = 2.1069371700286865
[2253/4000] -ELBO = 2.0902276039123535
[2254/4000] -ELBO = 2.082857370376587
[2255/4000] -ELBO = 2.0971791744232178
[2256/4000] -ELBO = 2.081465482711792
[2257/4000] -ELBO = 2.0835859775543213
[2258/4000] -ELBO = 2.088721990585327
[2259/4000] -ELBO = 2.0924253463745117
[2260/4000] -ELBO = 2.0843961238861084
[2261/4000] -ELBO = 2.084409713745117
[2262/4000] -ELBO = 2.0806877613067627
[2263/4000] -ELBO = 2.0884463787078857
[2264/4000] -ELBO = 2.088149070739746
[2265/4000] -ELBO = 2.080371141433716
[2266/4000] -ELBO = 2.0899722576141357
[2267/4000] -ELBO = 2.085667610168457
[2268/4000] -ELBO = 2.0766847133636475
[2269/4000] -ELBO = 2.077601432800293
[2270/4000] -ELBO = 2.0853631496429443
[2271/4000] -ELBO = 2.092200994491577
[2272/4000] -ELBO = 2.08198881149292
[2273/4000] -ELBO = 2.0665318965911865
[2274/4000] -ELBO = 2.085003614425659
[2275/4000] -ELBO = 2.0810656547546387
[2276/4000] -ELBO = 2.069946050643921
[2277/4000] -ELBO = 2.0807199478149414
[2278/4000] -ELBO = 2.074307441711426
[2279/4000] -ELBO = 2.084105968475342
[2280/4000] -ELBO = 2.0734102725982666
[2281/4000] -ELBO = 2.0817148685455322
[2282/4000] -ELBO = 2.0760138034820557
[2283/4000] -ELBO = 2.077542781829834
[2284/4000] -ELBO = 2.076838970184326
[2285/4000] -ELBO = 2.07582688331604
[2286/4000] -ELBO = 2.0636470317840576
[2287/4000] -ELBO = 2.0804660320281982
[2288/4000] -ELBO = 2.073452949523926
[2289/4000] -ELBO = 2.069052219390869
[2290/4000] -ELBO = 2.081252098083496
[2291/4000] -ELBO = 2.073174476623535
[2292/4000] -ELBO = 2.0742297172546387
[2293/4000] -ELBO = 2.069660186767578
[2294/4000] -ELBO = 2.070587158203125
[2295/4000] -ELBO = 2.0636520385742188
[2296/4000] -ELBO = 2.075834035873413
[2297/4000] -ELBO = 2.0711259841918945
[2298/4000] -ELBO = 2.058628797531128
[2299/4000] -ELBO = 2.0853991508483887
[2300/4000] -ELBO = 2.0569965839385986
[2301/4000] -ELBO = 2.07218074798584
[2302/4000] -ELBO = 2.069275140762329
[2303/4000] -ELBO = 2.050673007965088
[2304/4000] -ELBO = 2.0669660568237305
[2305/4000] -ELBO = 2.0729033946990967
[2306/4000] -ELBO = 2.069650650024414
[2307/4000] -ELBO = 2.060621500015259
[2308/4000] -ELBO = 2.052340269088745
[2309/4000] -ELBO = 2.0604050159454346
[2310/4000] -ELBO = 2.0561091899871826
[2311/4000] -ELBO = 2.058692216873169
[2312/4000] -ELBO = 2.061471939086914
[2313/4000] -ELBO = 2.0642826557159424
[2314/4000] -ELBO = 2.0464508533477783
[2315/4000] -ELBO = 2.0573675632476807
[2316/4000] -ELBO = 2.0540707111358643
[2317/4000] -ELBO = 2.058319568634033
[2318/4000] -ELBO = 2.061894178390503
[2319/4000] -ELBO = 2.0583839416503906
[2320/4000] -ELBO = 2.055021286010742
[2321/4000] -ELBO = 2.0476531982421875
[2322/4000] -ELBO = 2.0619466304779053
[2323/4000] -ELBO = 2.049309492111206
[2324/4000] -ELBO = 2.0633163452148438
[2325/4000] -ELBO = 2.0488758087158203
[2326/4000] -ELBO = 2.051541566848755
[2327/4000] -ELBO = 2.0524158477783203
[2328/4000] -ELBO = 2.0501387119293213
[2329/4000] -ELBO = 2.049558162689209
[2330/4000] -ELBO = 2.0439226627349854
[2331/4000] -ELBO = 2.0446901321411133
[2332/4000] -ELBO = 2.045004367828369
[2333/4000] -ELBO = 2.038749933242798
[2334/4000] -ELBO = 2.0423154830932617
[2335/4000] -ELBO = 2.0471138954162598
[2336/4000] -ELBO = 2.045754909515381
[2337/4000] -ELBO = 2.045438528060913
[2338/4000] -ELBO = 2.051806688308716
[2339/4000] -ELBO = 2.050523281097412
[2340/4000] -ELBO = 2.0312156677246094
[2341/4000] -ELBO = 2.044306516647339
[2342/4000] -ELBO = 2.044782876968384
[2343/4000] -ELBO = 2.0457379817962646
[2344/4000] -ELBO = 2.0442049503326416
[2345/4000] -ELBO = 2.0404951572418213
[2346/4000] -ELBO = 2.04015851020813
[2347/4000] -ELBO = 2.0307414531707764
[2348/4000] -ELBO = 2.050185441970825
[2349/4000] -ELBO = 2.0408849716186523
[2350/4000] -ELBO = 2.050010919570923
[2351/4000] -ELBO = 2.044905424118042
[2352/4000] -ELBO = 2.034419059753418
[2353/4000] -ELBO = 2.0451714992523193
[2354/4000] -ELBO = 2.0407965183258057
[2355/4000] -ELBO = 2.0337975025177
[2356/4000] -ELBO = 2.042743444442749
[2357/4000] -ELBO = 2.033295154571533
[2358/4000] -ELBO = 2.0373682975769043
[2359/4000] -ELBO = 2.034381628036499
[2360/4000] -ELBO = 2.035264492034912
[2361/4000] -ELBO = 2.039356231689453
[2362/4000] -ELBO = 2.043383836746216
[2363/4000] -ELBO = 2.0329813957214355
[2364/4000] -ELBO = 2.0316832065582275
[2365/4000] -ELBO = 2.0361485481262207
[2366/4000] -ELBO = 2.0396814346313477
[2367/4000] -ELBO = 2.0466790199279785
[2368/4000] -ELBO = 2.0283210277557373
[2369/4000] -ELBO = 2.0281364917755127
[2370/4000] -ELBO = 2.037080764770508
[2371/4000] -ELBO = 2.025733470916748
[2372/4000] -ELBO = 2.023946523666382
[2373/4000] -ELBO = 2.0393683910369873
[2374/4000] -ELBO = 2.0248141288757324
[2375/4000] -ELBO = 2.031101703643799
[2376/4000] -ELBO = 2.0385258197784424
[2377/4000] -ELBO = 2.0262835025787354
[2378/4000] -ELBO = 2.0277349948883057
[2379/4000] -ELBO = 2.025722026824951
[2380/4000] -ELBO = 2.026643991470337
